author,year,covidence_id,sub_shock,sub_gender,sub_indication,subgroup_level,measure,measure_short,pool,measure_details,test_used,test_used_abbreviation,test_subscale,data_type,cat_measure,test_cutoff,symptom_category,cutoff_notes,clin_sig,mild,mild_plus,mod,mod_plus,sev,v_sev,pool_mod_plus,comparison_group_yesno,comparison_group_detail,comparison_group,study_timepoint,timepoint,timepoint2,time_broad_numerical,time_broad_units,time_descriptive,time_average_type,time_average,time_average_units,time_variance_type,time_variance,time_variance_range_type,time_variance_ll,time_variance_ul,range_units,time_2,time_group1,time_group1_N,time_group2,time_group2_N,time_average2,time_variance2,time_variance_ll2,time_variance_ul2,time_group3,time_group3_N,time_average3,time_variance3,time_variance_ll3,time_variance_ul3,categorical_notes,N_with_condition,N_without_condition,percentage_with_condition,N_total,N_tot_notes,average_type,average,variance_type,variance,range_type,range_ll,range_ul,icd2,icd1_details,icd2_details,N_total_icd2,average_type_icd2,average_icd2,variance_type_icd2,variance_icd2,variance_range_type_icd2,variance_range_ll_icd2,variance_range_ul_icd2,icd3,icd3_details,N_total_icd3,average_type_icd3,average_icd3,variance_type_icd3,variance_icd3,variance_range_type_icd3,variance_range_ll_icd3,variance_range_ul_icd3,icd4,icd4_details,N_total_icd4,average_type_icd4,average_icd4,variance_type_icd4,variance_icd4,variance_range_type_icd4,variance_range_ll_icd4,variance_range_ul_icd4,categorical_notes_comparison,N_with_condition_comparison,N_without_condition_comparison,percentage_with_condition_comparison,N_total_comparison,average_type_comparison,average_comparison,variance_type_comparison,variance_comparison,range_type_comparison,range_ll_comparison,range_ul_comparison,cohen_d_comparison,group1_cohensd_N,group2_cohensd_N,higherscore_cohensd,p_cohens_d_comparison
Marchlinski,2016,1343,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥8,mild+,,,,1,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,25,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,mild+,,,,1,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,42,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,8-Oct,mild,,,1,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,15,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,mild,,,1,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,22,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥11,moderate-severe,,,,,,1,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,10,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥11,moderate-severe,,,,,,1,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled shock/no shock and mild/moderate,20,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,mild+,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and >11,91,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,mild+,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and >11,26,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,mild,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,16,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,mild,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,6,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥11,moderate-severe,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,11,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥11,moderate-severe,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,9,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥8,mild+,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and >11,96,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥8,mild+,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and >11,31,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,8-Oct,mild,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,8,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,8-Oct,mild,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,7,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,no shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥11,moderate-severe,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,6,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchlinski,2016,1343,Y,,,shock,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥11,moderate-severe,,,,,,,,,,,,,1,5,5,,,unspecified post (6 months post ablation),,,,,,,,,,,,,,,,,,,,,,,,,,4,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",49,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",48,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",19,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",12,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",15,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",11,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",15,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,"pooled male/female and 8-10, 11-14, 15-21 for consistency with other studies",25,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,mean,7.55,SD,4.95,,,,yes,male,female,30,mean,10.93,SD,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,mean,7.76,SD,5.76,,,,yes,male,female,30,mean,12.06,SD,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,mean,10.93,SD,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,mean,12.06,SD,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,low+,"pooled 8-10, 11-14, 15-21 for consistency with other studies",,,1,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,low,,,1,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,mild,,,,,1,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,1,,,-1,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,mean,7.55,SD,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammadi,2019,1755,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,mean,7.76,SD,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morken,2014,1728,,,,,ptsd,p,,,Impact of Event Scale - Revised,IES-R,,cat,symptom,≥1.5,probable case,probable ptsd case,1,,,,,,,,,,,1,,,,,,mean,4.5,year,SD,3.75,,,,,,,,,,,,,,,,,,,,,,,13.7,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris,1991,1720,,,,,mdd,d,,,semi-structured psychiatric interview. Diagnoses made using DSM-III,DSM-III,major depressive disorder,cat,diagnosis,diagnosis,,,,,,,,,,,,,,1,,,,,,mean,7.5,month,SD,5.6,range,3,21,month,,,,,,,,,,,,,,,,,3,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris,1991,1720,,,,,anxiety,a,,,semi-structured psychiatric interview. Diagnoses made using DSM-III,DSM-III,panic disorder,cat,diagnosis,diagnosis,,,,,,,,,,,,,,1,,,,,,mean,7.5,month,SD,5.6,range,3,21,month,,,,,,,,,,,,,,,,,1,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,≥8,mild+,"pooled 8-10, 11-14 and 15-21",,,1,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,"pooled 8-10, 11-14 and 15-21",3,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,5-Jul,subclinical,,,1,,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,7,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,8-Oct,mild,,,1,,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,2,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,Nov-14,moderate,,,,,1,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,0,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cat,symptom,15+,severe,,,,,,,1,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,1,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,≥8,mild+,"pooled 8-10, 11-14 and 15-21",,,1,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,"pooled 8-10, 11-14 and 15-21",6,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,5-Jul,subclinical,,,1,,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,17,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,8-Oct,mild,,,1,,,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,5,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,Nov-14,moderate,,,,,1,,,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,0,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newall,2007,1225,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cat,symptom,15+,severe,,,,,,,1,,,,,,1,,,,,,mean,32.7,month,,,range,1,140,month,,,,,,,,,,,,,,,,,1,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofman,2018,1067,,,,,anxiety,a,,,International Classification of Diseases,ICD-9,,cat,diagnosis,presence,,,,,,,,,,,,,,1,5,5,,,unclear when ICD-9 classification occurred,,,,,,,,,,,,,,,,,,,,,,,,,,4987,20691,,25678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofman,2018,1067,,,,,depression,d,,,International Classification of Diseases,ICD-9,,cat,diagnosis,presence,,,,,,,,,,,,,,1,5,5,,,unclear when ICD-9 classification occurred,,,,,,,,,,,,,,,,,,,,,,,,,,11408,14270,,25678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opić,2012,1036,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,anxiety,cont,,,,,,,,,,,,,yes,Tetralogy of Fallot patients without an ICD,cardiac,1,,,,,,mean,7.9,year,SD,3.73,,,,,yes,ICD+ToF,26,ICD,35,7.4,2.08,,,,,,,,,,,,,26,,median,6,,,IQR,2,9,yes,ToF+ICD,ICD,35,median,2,,,IQR,1,5,,,,,,,,,,,,,,,,,,,,,,,,,28,median,4,,,IQR,3,6,,,,,
Opić,2012,1036,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,depression,cont,,,,,,,,,,,,,yes,Tetralogy of Fallot patients without an ICD,cardiac,1,,,,,,mean,7.9,year,SD,3.73,,,,,yes,ICD+ToF,26,ICD,35,7.4,2.08,,,,,,,,,,,,,26,,median,2,,,IQR,1,3,yes,ToF+ICD,ICD,35,median,3,,,IQR,2,6,,,,,,,,,,,,,,,,,,,,,,,,,28,median,1.5,,,IQR,0,4,,,,,
Pannag,2020,988,,,,,anxiety,a,,,Patient-Reported Outcomes Measurement Information System,PROMIS,anxiety,cont,,,,,,,,,,,,,,,,1,1,1,,,pre-implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,mean,44,SD,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pannag,2020,988,,,,,anxiety,a,,,Patient-Reported Outcomes Measurement Information System,PROMIS,anxiety,cont,,,,,,,,,,,,,,,,2,,,4,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,mean,43.7,SD,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
